_ra_,_dec_,_searchID_,MatchID,MatchRA,MatchDEC,dstArcSec,objName,objAltName1,objAltName2,objAltName3,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags
187.406573,61.299989,60,181561874060020420,187.40599064,61.29975666,1.308905140866693,PSO J187.4060+61.2998,-999,-999,-999,3808110000018637,328530638424269,0,14685094349566,18156,1,2477,30,0.884708002102289,3808110,76492,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.25044000148773193,0.25044000148773193,56420.34653935,-999.0,-0.47622101865861466,-0.06190094393710106,0.8771441241480485,148.47496711393558,56.03579704348851,127.56923902315818,55.631651539586706,-999,0,1,1,0,0,0,0,0.6536239981651306,22.16990089416504,0.24999099969863892,-999.0,1,22.16990089416504,22.16990089416504,21.751800537109375,0.24319399893283844,-999.0,1,22.004499435424805,0.24999099969863892,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
177.382078,16.121484,55,127341773817986612,177.3818008,16.12175299,1.3626404461251769,PSO J177.3818+16.1218,-999,-999,-999,3585280000204458,141656611565389,0,15424659017657,12734,1,1720,1,0.613924635214661,3585280,32982,3,1343750144,160,177.3818008,16.12175299,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,56178.65271991,-999.0,-0.959670961963379,0.043883862369686555,0.2776794039675991,171.07455223370982,13.727821167629202,247.25503117712566,71.91535309644982,-999,1,0,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416
162.005081,12.534948,38,123041620055042295,162.00544724128508,12.534768741308213,1.4397670197431318,PSO J162.0054+12.5348,-999,-999,-999,3585006000079885,100820062386189,0,15664867679597,12304,1,1630,18,0.0635587834413711,3585006,23474,3,436527104,52,162.00546547,12.53481578,0.0010000000474974513,0.0010000000474974513,0.033058059717267614,0.033058059717267614,56302.97292849363,1.6130417568243942,-0.9284162694401998,0.30156315003244827,0.2170320187927333,158.6445891104375,4.54074697933466,233.6112169005408,57.64900533706773,-999,9,9,0,1,5,3,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.9983980059623718,22.348400115966797,0.21372799575328827,-999.0,1,22.348400115966797,22.348400115966797,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,115000,0.9991170167922974,21.642000198364258,0.03414599969983101,0.14063000679016113,4,21.42169952392578,21.73240089416504,21.97719955444336,0.25670599937438965,0.4717339873313904,3,21.978500366210938,0.13476000726222992,0.3670479953289032,3,115000,0.9991289973258972,21.23870086669922,0.08677099645137787,0.2101610004901886,3,21.152799606323242,21.51919937133789,21.615299224853516,0.2902419865131378,0.5142430067062378,3,21.795000076293945,0.07855100184679031,0.22553500533103943,3,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720
201.150228,31.479036999999998,80,145772011504815016,201.15048368,31.47870147,1.4405722085258588,PSO J201.1505+31.4787,-999,-999,-999,3489685000099431,217123481816678,0,15145223669160,14577,1,1974,83,0.0173556972456683,3489685,50553,3,1343750144,160,201.15048368,31.47870147,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,56069.94428241,-999.0,-0.7953839820779058,-0.3077185752377384,0.522181577142999,185.35918990023293,36.97709094342425,65.95071399216818,81.56615461740317,-999,1,0,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416
260.145242,44.00315,95,160802601457574301,260.14578215,44.00302509,1.4692189711713601,PSO J260.1458+44.0030,-999,-999,-999,3543424000018093,254627136161452,0,15271983735782,16080,1,2271,2,0.267436499025148,3543424,59285,3,302067712,36,-999.0,-999.0,-999.0,-999.0,0.24872000515460968,0.24872000515460968,56793.55112269,-999.0,-0.12310289924913523,-0.7086908062285217,0.6946963490357677,251.7753209451958,66.819950107462,69.46805835019191,34.32992319771147,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.8741580247879028,21.79680061340332,0.24827000498771667,-999.0,1,21.79680061340332,21.79680061340332,-999.0,-999.0,-999.0,1,22.86549949645996,0.24827000498771667,-999.0,1,280,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
9.355856,27.209589,4,140650093553942231,9.35540047,27.20972713,1.5408786744678025,PSO J009.3554+27.2097,-999,-999,-999,3487268000043383,162169375205751,0,17234045362486,14065,1,1850,83,0.8207958096832,3487268,37758,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.27233999967575073,0.27233999967575073,55561.32835648,-999.0,0.8775096612956313,0.14456909129520376,0.45724891708445337,19.71902530510818,21.223774309325265,119.10084308436953,-35.5577368449709,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7540429830551147,19.8927001953125,0.271930992603302,-999.0,1,19.8927001953125,19.8927001953125,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,4120
187.620025,20.716934,61,132861876205150867,187.62053676,20.71692006,1.723940331750971,PSO J187.6205+20.7169,-999,-999,-999,3488439000144185,141888539739239,0,15081518251896,13286,1,1808,17,0.690778284976984,3488439,33036,3,310456320,37,-999.0,-999.0,-999.0,-999.0,0.19044999778270721,0.19044999778270721,55936.58377315,-999.0,-0.9270787524923536,-0.1240369444176547,0.3537510750467807,178.337211973068,21.956300964374847,265.0763707318615,82.00013079405225,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9674720168113708,19.497499465942383,0.189860999584198,-999.0,1,19.497499465942383,19.497499465942383,18.639699935913086,0.19923600554466248,-999.0,1,18.844200134277344,0.189860999584198,-999.0,1,16777488
190.59262,34.346248,65,149211905930346553,190.59301656,34.34662811,1.8060559973558359,PSO J190.5930+34.3466,-999,-999,-999,3483349000105377,216474941758370,0,15038551295895,14921,1,2049,52,0.874235446447726,3483349,50402,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.21333999931812286,0.21333999931812286,55241.56962963,-999.0,-0.8115686726296244,-0.15177856948837876,0.5641981526469675,174.0089578243404,35.311100496571086,137.46589076879954,82.5240752123922,-999,0,1,1,0,0,0,0,0.494610995054245,21.986499786376953,0.21280799806118011,-999.0,1,21.986499786376953,21.986499786376953,-999.0,-999.0,-999.0,0,22.71780014038086,0.21280799806118011,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
226.116437,62.390059,84,182862261152768794,226.11526781,62.39003249,1.9530331062874686,PSO J226.1153+62.3900,-999,-999,-999,3812605000087493,329986632409647,0,14788481673294,18286,1,2482,62,0.358762403352896,3812605,76831,3,310456320,37,-999.0,-999.0,-999.0,-999.0,0.15389999747276306,0.15389999747276306,56085.31987269,-999.0,-0.32126821664242305,-0.33402517620254846,0.8861229681247708,171.84859238487547,71.06185736193373,100.37763688830009,48.501560397181116,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.03284500166773796,21.1471004486084,0.1531669944524765,-999.0,1,21.1471004486084,21.1471004486084,19.8705997467041,0.12197200208902359,-999.0,1,20.048500061035156,0.1531669944524765,-999.0,1,16777752,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
33.533339,-15.613295,7,89260335335225086,33.5335566606118,-15.612760489663561,2.0669321469854545,PSO J033.5336-15.6128,-999,-999,-999,3494646000123456,443987949380162,0,8974640841334,8926,1,974,3,0.487471436604365,3494646,103374,3,503635968,60,33.53351415,-15.61272017,0.0010000000474974513,0.0010000000474974513,0.003381281985744232,0.003325601115028979,56008.35217791336,3.647843647618643,0.8028061802188431,0.5320422478891065,-0.2691343223439499,25.39320931367747,-27.294246429509318,186.18650624065003,-67.61919125738108,-999,10,51,4,9,20,5,13,0.9987409710884094,22.019800186157227,0.11554700136184692,0.24985100328922272,4,21.718599319458008,22.26259994506836,-999.0,-999.0,-999.0,3,22.367700576782227,0.1250779926776886,0.17902399599552155,4,115000,0.9990329742431641,20.881999969482422,0.04140999913215637,0.13682900369167328,7,20.719600677490234,21.08650016784668,21.0408992767334,0.08177000284194946,0.23680399358272552,7,20.9375,0.07280799746513367,0.20554900169372559,7,115000,0.9993680119514465,19.330699920654297,0.016005000099539757,0.10235799849033356,15,19.25819969177246,19.661300659179688,19.43829917907715,0.02815599925816059,0.16915400326251984,15,19.336200714111328,0.023287000134587288,0.16443000733852386,15,115000,0.9996240139007568,18.582700729370117,0.003765000030398369,0.017534000799059868,5,18.57740020751953,18.614700317382812,18.707399368286133,0.02283499948680401,0.05831800028681755,5,18.613300323486328,0.01969899982213974,0.06722799688577652,5,115000,0.9993159770965576,18.241600036621094,0.025366999208927155,0.08848299831151962,13,18.082300186157227,18.381999969482422,18.330699920654297,0.046925000846385956,0.14955399930477142,13,18.215200424194336,0.06047999858856201,0.18558600544929504,13,115000
52.895373,5.412787,14,114490528947995882,52.89479371,5.41285031,2.0886174351070914,PSO J052.8948+05.4129,-999,-999,-999,3509053000063318,47077136594775,0,16643482687134,11449,1,1425,34,0.312831355550169,3509053,10961,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.2255599945783615,0.2255599945783615,56909.64054398,-999.0,0.6005903308785984,0.7939727983299594,0.09433159580559164,51.90063606352889,-13.254491483897352,178.95830625976677,-39.44709634424191,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7483130097389221,19.849700927734375,0.2250629961490631,-999.0,1,19.849700927734375,19.849700927734375,-999.0,-999.0,-999.0,0,21.958599090576172,0.2250629961490631,-999.0,1,4112
179.092006,67.076764,57,188491790915462393,179.09119229,67.07624754,2.1814419011211097,PSO J179.0912+67.0762,-999,-999,-999,3822874000025691,328195630982235,0,15822701485353,18849,1,2518,71,0.422636014802974,3822874,76414,3,310456320,37,-999.0,-999.0,-999.0,-999.0,0.1723800003528595,0.1723800003528595,56335.60163194,-999.0,-0.38945680459359777,0.006177959978730983,0.9210240117207832,136.31096167199243,57.41203613954593,131.08321508260758,49.17122475900048,-999,0,1,1,0,0,0,0,0.9988300204277039,21.96579933166504,0.17172899842262268,-999.0,1,21.96579933166504,21.96579933166504,20.914499282836914,0.15073400735855103,-999.0,1,21.239099502563477,0.17172899842262268,-999.0,1,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
10.3451,2.6679199999999996,5,111200103455071404,10.34550753,2.66746649,2.1939105494531557,PSO J010.3455+02.6675,-999,-999,-999,3487735000137625,43572443357236,0,17102958995069,11120,1,1325,69,0.593282673129144,3487735,10145,3,1343750144,160,10.34550753,2.66746649,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,55809.11236111,-999.0,0.9826767899971156,0.17938902974695745,0.0465392566271749,10.554673931391118,-1.6422029837154073,117.8884055737442,-60.10577138118388,-999,1,0,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416
226.116437,62.390059,84,182862261177458851,226.11775536,62.39009868,2.2042093644925265,PSO J226.1178+62.3901,-999,-999,-999,3812605000025603,329986632344578,0,14788481673692,18286,1,2482,62,0.201737941430638,3812605,76831,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.35569000244140625,0.35569000244140625,56815.42556713,-999.0,-0.3212530047309582,-0.33403838621554144,0.8861235035173414,171.85029252341658,71.06287176518929,100.37653371052969,48.50066645394047,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.5223640203475952,21.629600524902344,0.3553769886493683,-999.0,1,21.629600524902344,21.629600524902344,-999.0,-999.0,-999.0,0,24.084699630737305,0.3553769886493683,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
127.436362,61.493006,22,181791274376152195,127.43763444,61.49290514,2.2162027548011145,PSO J127.4376+61.4929,-999,-999,-999,3818960000025595,326460464194554,0,15886149270082,18179,1,2470,35,0.932607421588718,3818960,76010,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.22745999693870544,0.22745999693870544,56317.49491898,-999.0,-0.2901297758819302,0.3789578544479894,0.8787580199912132,112.59286025862947,40.957872609679086,155.0441712642288,35.265956479651535,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6199100017547607,21.002399444580078,0.22696499526500702,-999.0,1,21.002399444580078,21.002399444580078,-999.0,-999.0,-999.0,0,21.59280014038086,0.22696499526500702,-999.0,1,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
172.824937,10.223714,51,120261728255548697,172.8255489,10.22351794,2.2798711900732576,PSO J172.8255+10.2235,-999,-999,-999,3587394000052043,101580271569738,0,15446999994874,12026,1,1544,57,0.574048102436632,3587394,23651,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.2692199945449829,0.2692199945449829,55999.38196759,-999.0,-0.9764176386058186,0.12290791297344318,0.17748870371927766,169.36399432446433,6.543224497010699,250.9558706665813,64.66098528556931,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.49656400084495544,22.1924991607666,0.26880499720573425,-999.0,1,22.1924991607666,22.1924991607666,-999.0,-999.0,-999.0,0,21.90850067138672,0.26880499720573425,-999.0,1,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
179.092006,67.076764,57,188491790920363752,179.09184451,67.07739565,2.2851863777450867,PSO J179.0918+67.0774,-999,-999,-999,3822874000025716,328195630982260,0,15822701482585,18849,1,2518,71,0.704417289890738,3822874,76414,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.19763000309467316,0.19763000309467316,56073.56260417,-999.0,-0.3894384213794176,0.00617323412270977,0.9210318165698584,136.30970552722712,57.412997899031424,131.082278597125,49.17022086483869,-999,0,2,1,0,1,0,0,0.48694199323654175,20.82430076599121,0.26888900995254517,-999.0,1,20.82430076599121,20.82430076599121,-999.0,-999.0,-999.0,0,21.840599060058594,0.26888900995254517,-999.0,1,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7678769826889038,21.958499908447266,0.2905310094356537,-999.0,1,21.958499908447266,21.958499908447266,-999.0,-999.0,-999.0,0,23.271900177001953,0.2905310094356537,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
187.620025,20.716934,61,132861876197491548,187.61973484,20.71750952,2.290686329053249,PSO J187.6197+20.7175,-999,-999,-999,3488439000065153,141888539655809,0,15081518251964,13286,1,1808,17,0.222066005898701,3488439,33036,3,277348352,33,-999.0,-999.0,-999.0,-999.0,0.12701000273227692,0.12701000273227692,55248.59793981,-999.0,-0.9270768811302476,-0.12402348629484698,0.3537606978185742,178.33620978451717,21.956515661660593,265.06952221305977,82.0001712941872,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.8185949921607971,21.435400009155273,0.126118004322052,-999.0,1,21.435400009155273,21.435400009155273,20.695600509643555,0.08028300106525421,-999.0,1,20.60420036315918,0.126118004322052,-999.0,1,16781336,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
189.349539,5.441498,64,114531893491700877,189.34915847,5.44200949,2.2913733376173786,PSO J189.3492+05.4420,-999,-999,-999,3603325000103063,62410169881240,0,14905103773372,11453,1,1459,36,0.30453882674178,3603325,14531,3,277348352,33,-999.0,-999.0,-999.0,-999.0,0.14202000200748444,0.14202000200748444,55234.63895833,-999.0,-0.982269269098531,-0.1617182476363014,0.09483823789000839,186.42707042577635,8.704601480045536,293.5441497839731,68.05745667375076,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.5722640156745911,19.194599151611328,0.14122599363327026,-999.0,1,19.194599151611328,19.194599151611328,-999.0,-999.0,-999.0,0,18.27280044555664,0.14122599363327026,-999.0,1,16781336
33.533339,-15.613295,7,89260335333533615,33.53336041,-15.61396044,2.396733831520761,PSO J033.5334-15.6140,-999,-999,-999,3494646000123427,443987949380133,0,8974640841633,8926,1,974,3,0.0175965400576559,3494646,103374,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.24964000284671783,0.24964000284671783,55880.38043981,-999.0,0.8028033040118813,0.5320363842515428,-0.26915449262487073,25.39250392151984,-27.295279332035282,186.1887991461985,-67.62002650959404,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7082930207252502,21.370800018310547,0.24919399619102478,-999.0,1,21.370800018310547,21.370800018310547,-999.0,-999.0,-999.0,0,22.14739990234375,0.24919399619102478,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
